NOME,ANO,FASE,IAA,IAN,IDA,IEG,IPP,IPS,IPV,INDE,PEDRA
ALUNO-284,2021,,,,,,,,,,
ALUNO-284,2022,,,,,,,,,,
ALUNO-285,2020,2D,9.500020000000001,10,1,0,8.125,7.5,7,5.112502,Quartzo
ALUNO-285,2021,,,,,,,,,,
ALUNO-285,2022,,,,,,,,,,
ALUNO-286,2020,1G,8.000020000000001,5,7.5,6,7.1875,6.875,7.75,6.956252,Ágata
ALUNO-286,2021,,,,,,,,,,
ALUNO-286,2022,,,,,,,,,,
ALUNO-287,2020,2H,7.4166799999999995,10,7.5,8.5,8.4375,7.5,8.833335,8.302085,Ametista
ALUNO-287,2021,,,,,,,,,,
ALUNO-287,2022,,,,,,,,,,
ALUNO-288,2020,2C,9.000020000000001,5,3.75,7.7,8.333333333333334,7.5,7.833333333333334,6.840002,Ágata
ALUNO-288,2021,3.0,8.3,10.0,7.7,7.5,7.3,7.5,8.7,8.088,Ametista
ALUNO-288,2022,4.0,7.91667,10.0,7.333333333333333,8.724699557242252,8.125,7.5,7.708335,8.107440578115117,Topázio
ALUNO-289,2020,,,,,,,,,,
ALUNO-289,2021,,,,,,,,,,
ALUNO-289,2022,1.0,8.500020000000001,5.0,7.333333333333333,8.015873015873016,6.041666666666667,6.875,7.388886666666667,7.189287269841271,Ametista
ALUNO-29,2020,,,,,,,,,,
ALUNO-29,2021,3.0,9.6,5.0,3.8,5.3,7.5,7.5,7.9,6.342,Ágata
ALUNO-29,2022,3.0,0.0,2.5,5.777777777777778,4.832296380090497,6.71875,7.5,5.7083325,4.935556331573656,Quartzo
ALUNO-290,2020,,,,,,,,,,
ALUNO-290,2021,,,,,,,,,,
ALUNO-290,2022,2.0,9.000020000000001,10.0,4.5,8.118686868686869,6.458333333333334,7.5,6.777773333333332,7.175127373737373,Ametista
ALUNO-291,2020,,,,,,,,,,
ALUNO-291,2021,,,,,,,,,,
ALUNO-422,2021,0.0,9.0,5.0,7.2,10.0,8.4,7.5,7.7,7.965,Ametista
ALUNO-291,2022,2.0,10.00002,5.0,2.0,10.0,6.458333333333334,6.875,7.055553333333332,6.644446000000001,Ágata
ALUNO-292,2020,4B,10.000020000000001,5,7.666666666666667,9.9,8.958333333333332,6.875,9.44445,8.485558666666666,Topázio
ALUNO-292,2021,,,,,,,,,,
ALUNO-292,2022,6.0,9.58335,5.0,7.966666666666666,8.75,8.75,10.0,10.00001,8.676670333333334,Topázio
ALUNO-293,2020,5F,6.66667,10,0,1.3,7.1875,4.375,6.6666675,4.4162505,Quartzo
ALUNO-293,2021,5.0,0.0,10.0,0.0,3.9,5.9,0.0,3.5,3.080,Quartzo
ALUNO-293,2022,5.0,7.08333,5.0,0.7222222222222222,2.682539682539682,5.3125,5.0,4.6250025,3.845535880952381,Quartzo
ALUNO-294,2020,,,,,,,,,,
ALUNO-294,2021,0.0,9.5,10.0,7.3,10.0,8.4,7.5,10.0,8.994,Topázio
ALUNO-294,2022,0.0,10.00002,10.0,8.0,9.34238310708899,5.0,5.625,8.66667,8.264312621417798,Topázio
ALUNO-295,2020,1D,9.000020000000001,10,7.25,8.9,4.6875,4.375,7.75,7.586252,Ametista
ALUNO-295,2021,1.0,9.0,5.0,6.9,7.1,7.5,7.5,5.3,6.771,Ágata
ALUNO-295,2022,2.0,9.000020000000001,10.0,6.5,8.166666666666668,6.041666666666667,7.5,7.666666666666667,7.720835333333334,Ametista
ALUNO-296,2020,2B,9.000020000000001,10,5,8.9,7.5,7.5,7.666665,7.713335,Ametista
ALUNO-296,2021,2.0,9.5,10.0,3.6,7.9,7.3,7.5,7.4,7.221,Ametista
ALUNO-296,2022,2.0,10.00002,5.0,5.25,6.990231990231988,6.25,7.5,7.499996666666666,6.823047731379731,Ágata
ALUNO-297,2020,3J,8.33334,5,6,8.7,8.125,4.375,8.38889,7.201112,Ágata
ALUNO-297,2021,3.0,8.8,2.5,2.8,3.3,7.7,5.6,6.1,4.894,Quartzo
ALUNO-297,2022,,,,,,,,,,
ALUNO-298,2020,1G,8.500020000000001,5,6.5,6.6,5,5,6.833335,6.3366690000000006,Ágata
ALUNO-298,2021,,,,,,,,,,
ALUNO-298,2022,1.0,9.000020000000001,2.5,4.25,8.505291005291005,4.375,5.0,4.500005,5.538561201058201,Quartzo
ALUNO-299,2020,8A,5.83334,10,9.2,10,0,5.625,0,8.388334,Ametista
ALUNO-299,2021,,,,,,,,,,
ALUNO-299,2022,,,,,,,,,,
ALUNO-3,2020,3H,7.91667,10,5.5,8.9,8.125,7.5,8.111113333333334,7.856389666666666,Ametista
ALUNO-3,2021,3.0,7.1,10.0,5.6,6.9,7.3,6.3,7.2,7.021,Ametista
ALUNO-3,2022,,,,,,,,,,
ALUNO-30,2020,0C,7.9166799999999995,10,4.75,10,2.5,7.5,6.916665,7.125001,Ágata
ALUNO-30,2021,,,,,,,,,,
ALUNO-30,2022,0.0,10.00002,5.0,9.1,9.005163410197735,5.625,7.5,8.250005,8.083535682039548,Topázio
ALUNO-300,2020,8A,9.16668,10,8.4,0,0,7.5,0,6.776668000000001,Ágata
ALUNO-300,2021,,,,,,,,,,
ALUNO-300,2022,,,,,,,,,,
ALUNO-301,2020,1J,10.000020000000001,10,9.5,9.2,7.916666666666668,7.5,7.833333333333333,8.848335333333335,Topázio
ALUNO-301,2021,2.0,9.0,10.0,6.3,9.2,8.5,7.5,8.4,8.289,Topázio
ALUNO-301,2022,2.0,9.000020000000001,10.0,8.0,7.919672919672919,6.875,7.5,8.333336666666668,8.188103917267917,Topázio
ALUNO-302,2020,,,,,,,,,,
ALUNO-302,2021,,,,,,,,,,
ALUNO-302,2022,0.0,10.00002,10.0,7.033333333333333,8.271221532091097,5.625,7.5,7.5,7.873412973084886,Ametista
ALUNO-303,2020,,,,,,,,,,
ALUNO-303,2021,0.0,8.5,10.0,6.8,8.3,7.5,7.5,7.0,7.767,Ametista
ALUNO-303,2022,,,,,,,,,,
ALUNO-304,2020,,,,,,,,,,
ALUNO-304,2021,,,,,,,,,,
ALUNO-304,2022,0.0,10.00002,5.0,6.266666666666668,7.403337403337403,5.9375,7.5,9.41667,7.461086814000815,Ametista
ALUNO-305,2020,2J,8.500020000000001,5,6.5,8.3,6.458333333333334,7.5,8.277776666666666,7.361390666666666,Ametista
ALUNO-305,2021,3.0,7.9,5.0,7.5,7.8,7.5,5.6,8.3,7.315,Ametista
ALUNO-305,2022,4.0,7.916679999999999,5.0,5.944444444444444,8.301236044657097,7.34375,6.25,7.0833275,6.916844597820308,Ágata
ALUNO-306,2020,7B,6.66667,10,0,1.4,5.15625,4.375,4.95834,3.8914599999999995,Quartzo
ALUNO-306,2021,,,,,,,,,,
ALUNO-306,2022,,,,,,,,,,
ALUNO-307,2020,,,,,,,,,,
ALUNO-307,2021,,,,,,,,,,
ALUNO-307,2022,3.0,5.41667,10.0,5.333333333333333,5.364583333333334,7.1875,5.0,5.999993333333334,6.099999,Ágata
ALUNO-308,2020,,,,,,,,,,
ALUNO-308,2021,,,,,,,,,,
ALUNO-308,2022,0.0,10.00002,5.0,9.516666666666666,8.98860398860399,5.625,7.5,8.41667,8.196890131054133,Topázio
ALUNO-309,2020,1G,8.500020000000001,10,10,6.5,7.5,7.5,7.75,8.200002000000001,Ametista
ALUNO-309,2021,,,,,,,,,,
ALUNO-309,2022,,,,,,,,,,
ALUNO-31,2020,,,,,,,,,,
ALUNO-31,2021,,,,,,,,,,
ALUNO-31,2022,0.0,6.91668,10.0,7.466666666666667,7.317867317867318,5.3125,7.5,6.666665,7.263157796906798,Ametista
ALUNO-310,2020,,,,,,,,,,
ALUNO-310,2021,0.0,9.0,10.0,4.6,8.3,6.6,7.5,6.3,7.165,Ametista
ALUNO-310,2022,,,,,,,,,,
ALUNO-311,2020,,,,,,,,,,
ALUNO-311,2021,,,,,,,,,,
ALUNO-311,2022,0.0,8.500020000000001,5.0,8.816666666666666,8.518518518518517,5.0,8.125,6.75,7.479539037037037,Ametista
ALUNO-312,2020,2J,10.000020000000001,10,8.5,9.1,5.833333333333333,7.5,8.277776666666666,8.508890666666668,Topázio
ALUNO-312,2021,2.0,9.0,5.0,7.8,9.6,8.8,4.4,8.8,7.946,Ametista
ALUNO-312,2022,3.0,7.08333,10.0,6.777777777777778,8.19047619047619,7.34375,5.0,6.70833,7.278024793650793,Ametista
ALUNO-313,2020,0F,7.50002,10,6.5,10,7.5,7.5,6.749995,7.9000010000000005,Ametista
ALUNO-313,2021,0.0,9.5,5.0,6.3,8.3,8.1,5.0,8.4,7.375,Ametista
ALUNO-313,2022,1.0,9.50002,5.0,6.833333333333333,8.743961352657005,5.416666666666667,5.0,7.333333333333333,7.073794270531402,Ametista
ALUNO-314,2020,,,,,,,,,,
ALUNO-314,2021,,,,,,,,,,
ALUNO-314,2022,2.0,6.41668,5.0,4.666666666666667,8.671215074723847,6.25,5.625,7.055553333333333,6.40785501494477,Ágata
ALUNO-315,2020,4A,9.16668,10,8.666666666666666,10,8.958333333333332,9.375,9.8889,9.461114666666667,Topázio
ALUNO-315,2021,5.0,8.8,10.0,8.2,9.2,8.6,7.5,9.8,8.909,Topázio
ALUNO-315,2022,,,,,,,,,,
ALUNO-316,2020,2M,7.41668,10,0,7.7,8.125,7.5,7.916665,6.4275009999999995,Ágata
ALUNO-316,2021,,,,,,,,,,
ALUNO-316,2022,3.0,6.66667,10.0,3.0,5.095108695652174,6.25,7.5,5.055556666666665,5.671800072463768,Quartzo
ALUNO-317,2020,,,,,,,,,,
ALUNO-317,2021,,,,,,,,,,
ALUNO-317,2022,0.0,9.50002,5.0,7.583333333333334,6.999961778083552,5.625,7.5,8.66667,7.412495022283378,Ametista
ALUNO-318,2020,0B,9.000020000000001,5,10,10,7.5,7.5,6.999995,8.300001000000002,Ametista
ALUNO-318,2021,,,,,,,,,,
ALUNO-318,2022,,,,,,,,,,
ALUNO-319,2020,2B,9.000020000000001,10,2,9.5,7.5,7.5,7.416665,7.1833350000000005,Ágata
ALUNO-319,2021,2.0,7.5,5.0,8.2,9.6,7.3,6.9,8.0,7.821,Ametista
ALUNO-319,2022,,,,,,,,,,
ALUNO-32,2020,,,,,,,,,,
ALUNO-32,2021,,,,,,,,,,
ALUNO-32,2022,7.0,7.91667,5.0,4.0,8.333333333333334,7.34375,7.5,7.75,6.792708666666667,Ágata
ALUNO-320,2020,,,,,,,,,,
ALUNO-320,2021,,,,,,,,,,
ALUNO-320,2022,2.0,10.00002,10.0,7.5,8.222222222222223,6.875,7.5,8.222226666666668,8.226391777777778,Topázio
ALUNO-321,2020,6A,4.58334,10,2,2,6.40625,7.5,6.3333275,4.9156245,Quartzo
ALUNO-321,2021,7.0,8.3,10.0,7.6,7.5,8.3,5.6,8.3,7.891,Ametista
ALUNO-321,2022,,,,,,,,,,
ALUNO-322,2020,,,,,,,,,,
ALUNO-322,2021,,,,,,,,,,
ALUNO-322,2022,1.0,9.50002,5.0,3.666666666666667,7.222222222222222,5.833333333333334,7.5,6.944436666666666,6.350000444444445,Ágata
ALUNO-323,2020,1B,8.000020000000001,5,4.5,9.1,2.5,5,6.416665,6.053335000000001,Quartzo
ALUNO-323,2021,1.0,7.4,5.0,3.3,7.1,3.8,4.4,4.3,4.976,Quartzo
ALUNO-323,2022,1.0,6.91668,5.0,5.083333333333334,9.217813051146384,6.041666666666667,5.0,5.833336666666666,6.322731276895944,Ágata
ALUNO-324,2020,6A,8.75001,10,6.666666666666667,7.9,8.59375,7.5,8.333332500000001,8.064375833333333,Ametista
ALUNO-324,2021,7.0,8.3,10.0,7.9,8.1,8.3,6.9,8.6,8.252,Topázio
ALUNO-324,2022,,,,,,,,,,
ALUNO-325,2020,,,,,,,,,,
ALUNO-325,2021,,,,,,,,,,
ALUNO-325,2022,0.0,0.0,5.0,1.666666666666667,4.302832244008714,5.0,4.375,6.333325,3.898064782135077,Quartzo
ALUNO-326,2020,,,,,,,,,,
ALUNO-326,2021,,,,,,,,,,
ALUNO-326,2022,0.0,8.500020000000001,5.0,9.45,8.922266139657445,5.625,7.5,9.083335,8.15362222793149,Topázio
ALUNO-327,2020,,,,,,,,,,
ALUNO-327,2021,,,,,,,,,,
ALUNO-327,2022,0.0,8.500020000000001,10.0,9.15,9.0,6.25,7.5,8.416665,8.538335,Topázio
ALUNO-328,2020,3M,7.5,5,9,4.1,7.96875,7.5,7.20833,6.858541000000001,Ágata
ALUNO-328,2021,,,,,,,,,,
ALUNO-328,2022,,,,,,,,,,
ALUNO-329,2020,7B,7.91667,10,7,8.6,7.96875,7.5,7.6249975,7.9835415,Ametista
ALUNO-329,2021,,,,,,,,,,
ALUNO-329,2022,,,,,,,,,,
ALUNO-33,2020,3E,6.66667,10,8.666666666666666,4.5,7.083333333333334,7.5,6.277773333333332,7.013888333333334,Ágata
ALUNO-33,2021,,,,,,,,,,
ALUNO-33,2022,,,,,,,,,,
ALUNO-330,2020,1F,8.000020000000001,5,8.5,7.9,7.5,7.5,8,7.680002,Ametista
ALUNO-330,2021,,,,,,,,,,
ALUNO-330,2022,3.0,8.33334,10.0,6.611111111111112,8.575000000000001,8.125,7.5,7.625,7.958056222222224,Ametista
ALUNO-331,2020,,,,,,,,,,
ALUNO-331,2021,0.0,9.0,10.0,7.3,10.0,8.4,7.5,9.8,8.923,Topázio
ALUNO-331,2022,1.0,9.50002,10.0,9.25,10.0,6.041666666666667,5.625,8.277783333333332,8.622225333333333,Topázio
ALUNO-332,2020,1H,9.500020000000001,5,10,9.2,7.291666666666667,7.5,7.444443333333333,8.258057333333333,Ametista
ALUNO-332,2021,1.0,9.0,5.0,7.4,9.6,8.3,7.5,9.8,8.342,Topázio
ALUNO-332,2022,2.0,9.50002,10.0,8.75,10.0,6.666666666666666,7.5,8.166670000000002,8.750002666666667,Topázio
ALUNO-333,2020,,,,,,,,,,
ALUNO-333,2021,,,,,,,,,,
ALUNO-333,2022,0.0,10.00002,10.0,7.683333333333334,7.132034632034632,5.3125,5.625,7.33333,7.523491593073594,Ametista
ALUNO-334,2020,,,,,,,,,,
ALUNO-334,2021,,,,,,,,,,
ALUNO-334,2022,0.0,0.0,10.0,5.9,5.0,5.9375,8.125,8.333335,6.252917,Ágata
ALUNO-335,2020,0B,8.500020000000001,10,9.5,10,2.5,4.375,5.166675,7.470837,Ametista
ALUNO-335,2021,,,,,,,,,,
ALUNO-335,2022,,,,,,,,,,
ALUNO-336,2020,,,,,,,,,,
ALUNO-336,2021,0.0,9.0,5.0,6.9,10.0,7.5,6.3,6.9,7.533,Ametista
ALUNO-336,2022,0.0,9.000020000000001,5.0,6.25,8.215624531414004,5.625,7.5,7.833325,7.172291906282801,Ametista
ALUNO-337,2020,5B,8.33334,10,7,9.9,9.166666666666666,10,9.111113333333332,8.952223333333334,Topázio
ALUNO-337,2021,5.0,7.5,5.0,7.3,8.1,8.8,7.5,8.5,7.661,Ametista
ALUNO-337,2022,6.0,0.0,5.0,7.98888888888889,7.580379978078188,8.75,8.125,9.111116666666666,7.123577106726749,Ametista
ALUNO-338,2020,7A,8.33334,10,4.333333333333333,2.1,7.34375,7.5,6.5416625,5.9127081666666665,Quartzo
ALUNO-338,2021,,,,,,,,,,
ALUNO-338,2022,,,,,,,,,,
ALUNO-339,2020,3C,9.16668,5,7.333333333333333,9.7,8.749999999999998,7.5,8.444446666666668,8.137224,Ametista
ALUNO-339,2021,3.0,8.8,5.0,6.2,8.1,8.5,7.5,9.2,7.676,Ametista
ALUNO-339,2022,,,,,,,,,,
ALUNO-34,2020,2C,8.500020000000001,5,7,9.3,8.125,6.875,7.944443333333334,7.698890666666667,Ametista
ALUNO-34,2021,2.0,6.9,5.0,5.5,2.9,7.7,7.5,8.7,6.129,Ágata
ALUNO-34,2022,3.0,7.5,5.0,6.111111111111111,7.056167617548691,7.5,7.5,6.41666,6.666787745731961,Ágata
ALUNO-340,2020,3C,8.33334,5,7,9.4,8.541666666666666,7.5,6.888883333333333,7.595277333333334,Ametista
ALUNO-340,2021,3.0,8.8,5.0,7.0,8.1,8.3,7.5,9.1,7.800,Ametista
ALUNO-340,2022,5.0,8.33334,5.0,2.494444444444444,6.073717948717948,6.875,7.5,6.166670000000001,5.717800478632479,Quartzo
ALUNO-341,2020,8A,9.16668,10,9.2,10,0,7.5,0,9.096668,Topázio
ALUNO-341,2021,,,,,,,,,,
ALUNO-341,2022,,,,,,,,,,
ALUNO-342,2020,2B,9.000020000000001,10,8,9.2,5.3125,5.625,8.5,8.133752000000001,Ametista
ALUNO-342,2021,2.0,8.5,5.0,7.6,6.7,7.5,7.5,8.4,7.392,Ametista
ALUNO-342,2022,3.0,0.0,10.0,6.277777777777778,8.825757575757576,8.75,4.375,8.458337499999999,7.024874570707071,Ágata
ALUNO-343,2020,3J,7.5,2.5,8,8.1,8.125,7.5,9.000003333333334,7.582500666666667,Ametista
ALUNO-343,2021,5.0,8.3,5.0,6.0,8.1,8.0,6.9,7.2,7.070,Ametista
ALUNO-343,2022,,,,,,,,,,
ALUNO-344,2020,6A,0,10,0,3.8,6.71875,5,7.08333,4.348541,Quartzo
ALUNO-344,2021,,,,,,,,,,
ALUNO-345,2020,0F,8.500020000000001,10,10,10,7.5,7.5,5.74999,8.5,Topázio
ALUNO-345,2021,1.0,9.5,10.0,4.2,5.0,7.7,7.5,7.3,6.764,Ágata
ALUNO-345,2022,1.0,9.000020000000001,5.0,1.333333333333333,7.041062801932369,5.416666666666667,7.5,6.777776666666666,5.72210322705314,Quartzo
ALUNO-346,2020,1A,9.000020000000001,10,9.5,8,7.1875,7.5,7.75,8.418752000000001,Ametista
ALUNO-346,2021,1.0,7.9,10.0,0.0,3.8,7.5,7.5,4.4,4.925,Quartzo
ALUNO-346,2022,,,,,,,,,,
ALUNO-347,2020,,,,,,,,,,
ALUNO-347,2021,,,,,,,,,,
ALUNO-347,2022,0.0,10.00002,10.0,6.833333333333334,8.571428571428571,4.0625,5.0,6.999995,7.387203380952382,Ametista
ALUNO-348,2020,0D,9.500020000000001,5,9.5,10,2.5,6.25,7.83334,7.79167,Ametista
ALUNO-348,2021,1.0,10.0,5.0,6.4,8.8,7.7,7.5,7.5,7.558,Ametista
ALUNO-348,2022,1.0,8.500020000000001,5.0,3.666666666666667,8.815217391304348,6.041666666666667,7.5,6.94444,6.589433478260871,Ágata
ALUNO-349,2020,0C,9.500020000000001,5,10,10,10,7.5,10.00001,9.200004,Topázio
ALUNO-349,2021,1.0,8.0,5.0,0.4,3.3,6.9,7.5,4.6,4.414,Quartzo
ALUNO-349,2022,,,,,,,,,,
ALUNO-35,2020,7B,8.75001,5,5,6.1,7.65625,6.25,8.29167,6.64396,Ágata
ALUNO-35,2021,7.0,9.2,5.0,8.2,9.4,8.4,7.5,9.4,8.416,Topázio
ALUNO-35,2022,,,,,,,,,,
ALUNO-350,2020,,,,,,,,,,
ALUNO-350,2021,,,,,,,,,,
ALUNO-350,2022,0.0,9.50002,10.0,9.066666666666666,8.608324043106652,5.625,7.5,8.41667,8.480834141954665,Topázio
ALUNO-351,2020,,,,,,,,,,
ALUNO-351,2021,,,,,,,,,,
ALUNO-351,2022,2.0,8.000020000000001,10.0,7.75,10.0,6.458333333333334,5.0,7.833336666666667,8.062502666666667,Topázio
ALUNO-352,2020,,,,,,,,,,
ALUNO-352,2021,4.0,7.5,10.0,3.5,3.6,7.2,7.5,5.7,5.783,Ágata
ALUNO-352,2022,4.0,8.75001,5.0,4.666666666666667,6.7748840426859,7.1875,7.5,7.3749975,6.607060641870514,Ágata
ALUNO-353,2020,2G,10.000020000000001,5,6,8.3,7.916666666666668,6.25,6.944439999999998,7.165556666666667,Ágata
ALUNO-353,2021,,,,,,,,,,
ALUNO-353,2022,,,,,,,,,,
ALUNO-354,2020,4F,9.16668,5,0,3.4,7.96875,4.375,6.624995,4.656042,Quartzo
ALUNO-354,2021,,,,,,,,,,
ALUNO-354,2022,,,,,,,,,,
ALUNO-355,2020,1N,7.50002,5,4,8.1,7.708333333333334,5,7.333333333333333,6.407502000000001,Ágata
ALUNO-355,2021,,,,,,,,,,
ALUNO-355,2022,,,,,,,,,,
ALUNO-356,2020,,,,,,,,,,
ALUNO-356,2021,,,,,,,,,,
ALUNO-356,2022,0.0,10.00002,5.0,7.916666666666666,5.833333333333334,5.3125,4.375,6.916665,6.602085000000001,Ágata
ALUNO-357,2020,,,,,,,,,,
ALUNO-357,2021,3.0,8.3,10.0,5.9,5.3,7.3,7.5,6.6,6.854,Ágata
ALUNO-357,2022,3.0,9.16668,5.0,5.111111111111111,5.694444444444445,7.5,7.5,6.4166575,6.361110611111111,Ágata
ALUNO-358,2020,,,,,,,,,,
ALUNO-358,2021,,,,,,,,,,
ALUNO-358,2022,7.0,7.91667,5.0,3.5,8.333333333333334,6.875,5.0,6.33333,6.112499666666667,Ágata
ALUNO-359,2020,2F,8.500020000000001,10,7,9.3,7.708333333333334,7.5,7.722219999999999,8.175279333333334,Ametista
ALUNO-359,2021,2.0,8.0,5.0,8.0,5.0,8.5,7.5,9.1,7.326,Ametista
ALUNO-359,2022,3.0,8.33334,10.0,6.944444444444444,7.709305944600063,8.28125,7.5,7.9166675,7.925542577808901,Ametista
ALUNO-36,2020,3C,9.58335,5,8,9.9,8.749999999999998,7.5,8.222226666666668,8.307780333333334,Ametista
ALUNO-36,2021,3.0,8.3,5.0,4.7,6.4,7.3,3.8,7.9,6.246,Ágata
ALUNO-36,2022,4.0,5.83333,5.0,5.877777777777777,8.074712643678161,7.96875,6.25,7.7916675,6.854039584291188,Ágata
ALUNO-360,2020,,,,,,,,,,
ALUNO-360,2021,,,,,,,,,,
ALUNO-360,2022,3.0,6.66667,10.0,3.833333333333333,5.083333333333334,7.34375,5.625,5.95833,5.938541333333333,Quartzo
ALUNO-361,2020,1F,9.000020000000001,10,0,4.3,8.125,5.625,7.666665,5.668335,Quartzo
ALUNO-361,2021,,,,,,,,,,
ALUNO-361,2022,,,,,,,,,,
ALUNO-362,2020,,,,,,,,,,
ALUNO-362,2021,,,,,,,,,,
ALUNO-362,2022,3.0,7.5,10.0,6.111111111111112,9.171099744245524,8.28125,7.5,8.041667499999999,7.992900671071327,Ametista
ALUNO-363,2020,,,,,,,,,,
ALUNO-363,2021,0.0,10.0,10.0,6.5,8.3,7.8,7.5,8.7,8.231,Ametista
ALUNO-363,2022,0.0,10.00002,5.0,7.833333333333334,8.737179487179487,4.0625,7.5,7.249995,7.420353564102564,Ametista
ALUNO-364,2020,1B,9.000020000000001,10,7.5,9.9,5.625,4.375,7.166665,7.813335,Ametista
ALUNO-364,2021,2.0,0.0,10.0,4.7,7.5,7.1,4.4,8.6,6.306,Ágata
ALUNO-364,2022,2.0,7.416679999999999,10.0,5.0,6.869488536155202,6.041666666666667,4.375,5.77778,6.312788373897707,Ágata
ALUNO-365,2020,5G,9.58335,10,6.666666666666667,9.6,8.59375,5,9.125005000000002,8.396044333333334,Ametista
ALUNO-365,2021,6.0,9.2,10.0,6.5,6.9,6.9,5.0,7.9,7.376,Ametista
ALUNO-365,2022,7.0,8.75001,10.0,5.011111111111111,4.46764705882353,5.625,5.625,5.277776666666666,5.951307967320262,Quartzo
ALUNO-366,2020,,,,,,,,,,
ALUNO-366,2021,,,,,,,,,,
ALUNO-366,2022,3.0,5.41666,5.0,3.055555555555556,6.851190476190476,7.34375,6.25,5.8749925,5.557388706349206,Quartzo
ALUNO-367,2020,3F,9.16668,10,6.666666666666667,9.4,8.125,7.5,8.166666666666668,8.325834666666669,Ametista
ALUNO-367,2021,4.0,7.9,10.0,4.8,4.4,7.0,7.5,6.5,6.392,Ágata
ALUNO-367,2022,,,,,,,,,,
ALUNO-368,2020,8A,8.75001,10,8.3,10,0,7.5,0,8.695001000000001,Ametista
ALUNO-368,2021,,,,,,,,,,
ALUNO-368,2022,,,,,,,,,,
ALUNO-369,2020,,,,,,,,,,
ALUNO-369,2021,,,,,,,,,,
ALUNO-369,2022,5.0,8.75001,5.0,5.0,7.605800653594771,5.416666666666667,7.5,6.499995,6.487826797385621,Ágata
ALUNO-37,2020,2N,10.000020000000001,10,2.5,7.7,6.458333333333333,4.375,7.77778,6.6788913333333335,Ágata
ALUNO-37,2021,2.0,0.0,10.0,6.5,5.4,7.5,6.9,6.7,6.154,Ágata
ALUNO-37,2022,2.0,8.500020000000001,5.0,7.333333333333333,9.041585445094215,6.25,7.5,7.777779999999999,7.55554175568551,Ametista
ALUNO-370,2020,3G,8.75001,10,6.5,9.9,8.75,7.5,9.166669999999998,8.613335,Topázio
ALUNO-370,2021,3.0,7.9,5.0,9.1,8.9,9.0,6.3,8.9,8.196,Ametista
ALUNO-370,2022,4.0,8.33334,5.0,8.555555555555555,7.780032467532467,8.125,5.625,8.5833375,7.692119104617605,Ametista
ALUNO-371,2020,7B,7.91667,10,7.333333333333333,7.8,5.78125,5,7.41667,7.379792666666667,Ametista
ALUNO-371,2021,,,,,,,,,,
ALUNO-371,2022,,,,,,,,,,
ALUNO-372,2020,2E,9.000020000000001,5,6,8,7.5,5,6.83333,6.816668000000001,Ágata
ALUNO-372,2021,2.0,8.0,5.0,4.9,5.4,7.5,7.5,7.4,6.360,Ágata
ALUNO-372,2022,,,,,,,,,,
ALUNO-373,2020,3M,8.75001,5,5.666666666666667,5,8.125,5.625,6.6666625,6.216666833333334,Ágata
ALUNO-373,2021,4.0,9.2,5.0,1.5,4.4,7.2,5.6,4.2,4.712,Quartzo
ALUNO-373,2022,5.0,8.75001,5.0,2.911111111111111,6.646998834498834,7.03125,5.0,6.111106666666666,5.711969322455323,Quartzo
ALUNO-374,2020,,,,,,,,,,
ALUNO-374,2021,7.0,9.6,10.0,6.4,9.4,8.1,7.5,7.9,8.276,Topázio
ALUNO-374,2022,,,,,,,,,,
ALUNO-375,2020,2B,9.000020000000001,10,9.5,9.5,9.6875,7.5,9.58334,9.335420000000001,Topázio
ALUNO-375,2021,2.0,9.5,10.0,8.1,10.0,7.5,7.5,8.9,8.858,Topázio
ALUNO-375,2022,3.0,9.16668,10.0,6.688888888888887,8.893762183235868,8.59375,5.625,8.5,8.155073214424952,Topázio
ALUNO-376,2020,,,,,,,,,,
ALUNO-376,2021,4.0,8.8,5.0,3.9,5.8,7.7,0.0,5.7,5.216,Quartzo
ALUNO-376,2022,,,,,,,,,,
ALUNO-377,2020,3G,9.583350000000001,10,6,6.7,8.541666666666666,4.375,8.111106666666666,7.412223000000001,Ametista
ALUNO-377,2021,3.0,8.8,10.0,4.2,7.5,7.5,5.6,7.9,7.110,Ametista
ALUNO-377,2022,3.0,7.08333,10.0,4.722222222222222,8.08025308025308,7.65625,5.0,7.04166,6.94278506049506,Ágata
ALUNO-378,2020,5G,7.91667,10,7,9.7,8.125,3.75,8.25,7.9691670000000006,Ametista
ALUNO-378,2021,6.0,6.7,10.0,7.7,7.8,7.8,4.4,7.3,7.441,Ametista
ALUNO-378,2022,7.0,7.91667,10.0,5.188888888888889,8.648039215686275,8.28125,5.625,7.388886666666666,7.427454954248366,Ametista
ALUNO-379,2020,3H,10.000020000000001,5,4.166666666666667,6.6,5.625,5,4.833323333333333,5.6825,Quartzo
ALUNO-379,2021,4.0,10.0,5.0,1.7,2.8,5.6,5.0,3.5,4.151,Quartzo
ALUNO-379,2022,,,,,,,,,,
ALUNO-38,2020,,,,,,,,,,
ALUNO-38,2021,3.0,3.8,10.0,5.1,6.9,7.5,7.5,7.8,6.847,Ágata
ALUNO-38,2022,3.0,9.16668,5.0,5.666666666666667,6.721726190476191,7.34375,6.25,7.20833,6.695387571428572,Ágata
ALUNO-380,2020,8A,0,10,8.8,0,0,4.375,0,5.3950000000000005,Quartzo
ALUNO-380,2021,,,,,,,,,,
ALUNO-380,2022,,,,,,,,,,
