NOME,GENERO,FASE,IDADE,ENSINO,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANO
ALUNO-132,F,5,15,Privada,7.350625,Ametista,7.5,8.7,2.52,6.5,7.65625,7.715,10.0,2023
ALUNO-133,F,5,16,Pública,6.168416667,Agata,7.5,7.9,2.52,5.3,7.1875,6.505,5.0,2023
ALUNO-104,M,5,18,Pública,4.25,Quartzo,0.0,7.7,2.52,2.6,5.625,5.6275,2.5,2023
ALUNO-137,F,5,17,Privada,5.937025,Quartzo,7.1,6.3,2.52,6.0,6.40625,6.88,5.0,2023
ALUNO-144,F,5,14,Privada,4.990333333,Quartzo,0.0,5.2,2.52,4.4,6.25,6.0,10.0,2023
ALUNO-1202,F,5,16,Pública,6.202008333,Agata,7.1,7.6,7.52,3.3,7.34375,6.67,5.0,2023
ALUNO-90,F,5,14,Privada,8.699408333,Topázio,10.0,9.6,7.52,7.7,8.59375,8.1725,10.0,2023
ALUNO-167,F,5,16,Privada,7.806141667,Ametista,8.8,9.9,5.0,7.9,7.96875,7.8375,5.0,2023
ALUNO-168,F,5,15,Privada,6.483083333,Agata,0.0,9.6,6.89,4.7,6.5625,6.4225,10.0,2023
ALUNO-1203,F,5,15,Pública,7.487841667,Ametista,9.2,10.0,2.52,7.2,7.96875,7.8775,5.0,2023
ALUNO-155,M,5,17,Pública,6.318991667,Agata,7.9,8.1,5.0,4.4,7.03125,6.5875,5.0,2023
ALUNO-94,F,5,15,Privada,7.289333333,Ametista,7.5,9.6,2.52,7.2,8.75,7.795,5.0,2023
ALUNO-81,F,5,15,Privada,7.45425,Ametista,9.6,8.8,2.52,6.3,7.8125,7.2125,10.0,2023
ALUNO-302,M,5,17,Pública,5.314333333,Quartzo,0.0,7.3,5.0,4.3,7.5,6.255,5.0,2023
ALUNO-171,M,5,17,Pública,6.293083333,Agata,7.5,7.2,5.0,5.2,7.1875,6.755,5.0,2023
ALUNO-160,F,5,16,Privada,6.598266667,Agata,8.8,8.3,2.52,5.0,8.125,7.46,5.0,2023
ALUNO-1204,M,5,16,Pública,6.940416667,Agata,7.5,8.7,5.0,6.1,7.8125,7.2125,5.0,2023
ALUNO-1205,F,5,18,Pública,6.806466667,Agata,9.2,9.2,6.26,5.0,7.5,7.085,2.5,2023
ALUNO-173,M,5,17,Privada,7.757466667,Ametista,9.2,8.5,6.26,8.1,8.125,7.8775,5.0,2023
ALUNO-166,M,5,14,Privada,8.105583333,Topázio,7.5,8.9,6.26,8.1,8.4375,7.4625,10.0,2023
ALUNO-175,F,5,15,Privada,6.569516667,Agata,8.8,9.2,2.52,4.8,7.1875,7.085,5.0,2023
ALUNO-153,F,5,15,Privada,7.289966667,Ametista,9.2,7.4,2.52,6.4,8.125,7.71,10.0,2023
ALUNO-1206,F,5,17,Pública,6.724183333,Agata,8.8,8.3,2.52,5.6,7.8125,7.7125,5.0,2023
ALUNO-157,F,5,13,Privada,7.879008333,Ametista,7.1,9.9,2.52,6.8,8.59375,8.63,10.0,2023
ALUNO-1207,F,5,14,Pública,7.58235,Ametista,8.8,9.0,5.0,5.5,7.8125,7.63,10.0,2023
ALUNO-1208,M,5,15,Pública,7.0651,Ametista,8.8,8.8,2.52,6.2,6.875,6.2525,10.0,2023
ALUNO-1209,F,5,16,Pública,7.43375,Ametista,7.5,9.4,5.0,7.4,7.8125,7.7125,5.0,2023
ALUNO-158,F,5,13,Privada,7.297425,Ametista,7.1,9.0,2.52,6.0,8.28125,7.545,10.0,2023
ALUNO-161,F,5,14,Privada,6.250166667,Agata,0.0,7.3,2.52,5.8,8.125,7.795,10.0,2023
ALUNO-164,M,5,16,Privada,5.638666667,Quartzo,0.0,8.2,2.52,5.8,6.875,6.9625,5.0,2023
ALUNO-1210,F,5,16,Pública,7.171083333,Ametista,9.6,9.4,5.0,4.7,7.8125,8.09,5.0,2023
ALUNO-165,F,5,14,Privada,7.583433333,Ametista,6.7,9.2,2.52,7.3,8.125,7.795,10.0,2023
ALUNO-1211,F,5,16,Pública,7.09205,Ametista,7.1,9.1,5.0,6.2,7.8125,7.7125,5.0,2023
ALUNO-1212,F,5,16,Pública,6.755358333,Agata,8.3,8.9,5.0,4.2,7.65625,7.715,5.0,2023
ALUNO-1213,F,5,16,Pública,5.95625,Quartzo,0.0,8.4,2.52,6.0,7.8125,7.715,5.0,2023
ALUNO-40,F,6,17,Privada,7.169975,Ametista,7.5,8.2,7.52,5.9,7.96875,7.755,5.0,2023
ALUNO-1214,M,6,16,Pública,8.378666667,Topázio,9.6,9.8,6.89,7.4,7.5,7.6725,10.0,2023
ALUNO-71,F,6,17,Pública,7.3651,Ametista,6.7,9.8,6.26,6.6,7.5,7.7125,5.0,2023
ALUNO-53,M,6,18,,7.600633333,Ametista,9.2,9.1,5.63,7.7,7.5,7.5875,5.0,2023
ALUNO-43,F,6,17,Pública,6.4622,Agata,7.9,6.7,5.63,5.0,7.5,7.5875,5.0,2023
ALUNO-55,F,6,16,Pública,6.898033333,Agata,7.9,8.1,3.14,7.1,7.5,7.545,5.0,2023
ALUNO-44,F,6,17,Pública,6.258333333,Agata,0.0,8.5,5.01,6.9,7.5,7.17,5.0,2023
ALUNO-1215,F,6,16,Pública,6.339466667,Agata,7.1,5.6,5.0,4.1,7.5,7.1725,10.0,2023
ALUNO-45,F,6,15,Privada,8.303591667,Topázio,7.1,9.6,6.26,7.9,8.28125,8.1725,10.0,2023
ALUNO-56,F,6,16,Privada,8.284333333,Topázio,9.6,9.5,5.0,7.8,8.125,7.8,10.0,2023
ALUNO-57,M,6,16,Privada,6.450875,Agata,0.0,8.0,5.63,7.2,7.96875,7.755,5.0,2023
ALUNO-58,M,6,15,Privada,7.70625,Ametista,0.0,9.7,6.26,8.1,8.4375,8.3825,10.0,2023
ALUNO-59,M,6,17,Privada,7.692291667,Ametista,7.5,9.6,5.63,7.2,8.28125,8.4225,5.0,2023
ALUNO-1216,F,6,19,,7.7105,Ametista,9.6,9.0,5.63,7.9,7.5,7.795,5.0,2023
ALUNO-78,F,6,17,Privada,6.434625,Agata,0.0,7.7,6.26,6.7,8.28125,8.0025,5.0,2023
ALUNO-79,F,6,16,Privada,6.635883333,Agata,5.8,6.2,5.0,7.6,7.8125,7.59,5.0,2023
ALUNO-61,M,6,16,Pública,7.382108333,Ametista,8.3,7.0,6.26,6.2,7.96875,7.4625,10.0,2023
ALUNO-63,M,6,16,Pública,8.0641,Topázio,6.7,9.0,6.89,8.7,8.75,8.9675,5.0,2023
ALUNO-64,F,6,16,Privada,7.452541667,Ametista,7.5,9.2,6.89,6.7,7.34375,7.9625,5.0,2023
ALUNO-48,F,6,16,Privada,7.797058333,Ametista,6.7,8.4,6.26,7.7,7.65625,7.6275,10.0,2023
ALUNO-109,M,6,16,Privada,8.3184,Topázio,8.3,9.9,7.52,8.3,8.75,8.59,5.0,2023
ALUNO-80,F,6,16,Privada,7.252275,Ametista,8.3,8.4,6.89,6.3,7.96875,7.465,5.0,2023
ALUNO-91,F,6,16,Privada,7.42395,Ametista,10.0,7.4,6.89,7.4,7.8125,7.4675,5.0,2023
ALUNO-1217,F,6,17,Pública,6.064625,Agata,0.0,7.9,5.63,5.9,7.65625,7.38,5.0,2023
ALUNO-92,F,6,16,Privada,7.375916667,Ametista,9.6,9.4,5.63,6.7,7.1875,7.045,5.0,2023
ALUNO-96,M,6,17,Privada,7.610791667,Ametista,9.6,8.9,7.52,6.4,7.65625,7.84,5.0,2023
ALUNO-1218,M,6,17,Pública,6.8265,Agata,7.5,9.2,5.0,5.3,7.5,7.1325,5.0,2023
ALUNO-1219,F,6,15,Pública,7.215141667,Ametista,8.8,6.5,5.63,6.3,7.34375,7.38,10.0,2023
ALUNO-1220,F,6,17,Pública,6.46725,Agata,0.0,9.0,5.0,6.8,7.8125,7.63,5.0,2023
ALUNO-84,F,6,17,Privada,6.034416667,Agata,0.0,8.8,2.52,6.0,7.8125,7.6725,5.0,2023
ALUNO-99,M,6,17,Pública,6.68045,Agata,7.9,8.3,5.63,4.5,7.8125,7.4225,5.0,2023
ALUNO-87,M,6,16,Privada,8.6625,Topázio,7.5,10.0,5.63,9.3,8.125,8.385,10.0,2023
ALUNO-89,M,6,17,Pública,6.700775,Agata,8.3,8.1,5.0,5.1,7.34375,7.465,5.0,2023
ALUNO-1221,F,7,22,,8.027466667,Topázio,9.2,9.1,6.26,8.7,8.0,8.09,5.0,2023
ALUNO-27,M,7,16,Privada,7.921266667,Ametista,6.7,7.7,6.89,6.9,8.625,8.8825,10.0,2023
ALUNO-1222,F,7,18,,7.026466667,Ametista,7.1,10.0,5.63,6.8,6.875,6.005,5.0,2023
ALUNO-32,F,7,16,Privada,6.716666667,Agata,0.0,8.2,3.77,7.9,7.375,6.8775,10.0,2023
ALUNO-19,F,7,19,,7.710866667,Ametista,7.9,9.4,5.63,7.8,7.75,8.1725,5.0,2023
ALUNO-62,F,7,17,Pública,7.610333333,Ametista,0.0,9.8,6.89,7.5,8.25,8.215,10.0,2023
ALUNO-1223,M,7,16,Pública,8.187766667,Topázio,8.8,9.3,5.0,9.0,6.875,7.2925,10.0,2023
ALUNO-38,F,7,17,Privada,8.835333333,Topázio,9.6,9.7,7.52,7.7,8.75,8.8825,10.0,2023
ALUNO-1224,M,7,19,,7.5524,Ametista,8.3,9.4,5.0,8.0,7.125,7.6325,5.0,2023
ALUNO-39,F,7,17,Privada,8.710333333,Topázio,9.6,9.1,7.52,7.8,8.75,8.7575,10.0,2023
ALUNO-1275,M,0,8,Pública,7.611366667,Ametista,10.0,8.7,6.3,8.0,5.6,5.4,10.0,2024
ALUNO-1276,F,0,8,Pública,8.002866667,Topázio,10.0,9.3,3.8,8.0,7.5,7.1,10.0,2024
ALUNO-1277,M,0,8,Pública,7.9522,Ametista,10.0,9.1,3.8,8.0,7.5,7.0,10.0,2024
ALUNO-868,M,0,8,Pública,7.156366667,Ametista,8.0,9.8,3.8,7.0,6.9,7.2,5.0,2024
ALUNO-1278,M,0,9,Pública,5.4442,Quartzo,9.0,4.2,3.8,7.5,5.0,4.2,5.0,2024
ALUNO-1279,F,0,9,Pública,8.0822,Topázio,10.0,10.0,6.3,8.3,7.5,7.8,5.0,2024
ALUNO-861,F,0,9,Pública,8.9597,Topázio,9.5,10.0,7.5,10.0,8.1,9.7,5.0,2024
ALUNO-862,M,0,10,Pública,7.346677273,Ametista,9.0,8.6,7.5,7.5,7.2,6.3,5.0,2024
ALUNO-1280,M,0,9,Pública,8.152624243,Topázio,10.0,9.5,6.3,8.5,7.5,8.3,5.0,2024
ALUNO-1281,F,0,9,Pública,7.982890909,Ametista,7.9,9.5,6.3,9.3,7.5,7.8,5.0,2024
ALUNO-895,F,0,9,Pública,8.257957576,Topázio,9.5,9.5,6.3,9.5,7.5,8.1,5.0,2024
ALUNO-884,F,0,8,Pública,8.03450303,Topázio,10.0,8.8,6.3,8.8,7.5,8.2,5.0,2024
ALUNO-1282,F,0,9,Pública,7.876927273,Ametista,9.5,8.1,6.3,9.3,7.5,7.9,5.0,2024
ALUNO-889,M,0,9,Pública,8.191290909,Topázio,8.5,9.3,6.3,9.8,7.5,8.3,5.0,2024
ALUNO-867,M,0,9,Pública,7.583018182,Ametista,9.0,7.4,7.5,8.5,7.5,7.5,5.0,2024
ALUNO-1283,M,0,10,Pública,8.303353846,Topázio,10.0,9.2,7.5,9.0,7.5,8.3,5.0,2024
ALUNO-891,F,0,10,Pública,8.035957576,Topázio,10.0,9.0,6.3,8.8,7.5,8.0,5.0,2024
ALUNO-1284,F,0,8,Pública,8.380015217,Topázio,9.0,9.3,2.5,10.0,7.8,7.9,10.0,2024
ALUNO-1012,F,0,9,Pública,8.057128571,Topázio,9.5,9.5,2.5,9.8,8.1,8.4,5.0,2024
ALUNO-1285,F,0,7,Pública,8.156578882,Topázio,10.0,8.8,2.5,8.0,7.5,8.9,10.0,2024
ALUNO-1286,M,0,7,Pública,5.914801967,Quartzo,8.0,5.1,2.5,7.0,5.3,4.6,10.0,2024
ALUNO-1287,F,0,8,Pública,7.619650311,Ametista,10.0,9.3,2.5,7.8,8.1,8.2,5.0,2024
ALUNO-1288,F,0,7,Pública,7.920889959,Ametista,9.0,8.0,2.5,10.0,7.2,7.3,10.0,2024
ALUNO-1289,F,0,10,Pública,7.217172222,Ametista,7.0,9.4,7.5,7.8,5.9,6.2,5.0,2024
ALUNO-1290,M,0,9,Pública,8.4072,Topázio,10.0,10.0,7.5,8.8,7.5,8.3,5.0,2024
ALUNO-1291,M,0,9,Pública,8.0792,Topázio,9.5,9.5,7.5,8.3,7.5,7.9,5.0,2024
ALUNO-885,M,0,9,Pública,8.2072,Topázio,8.5,10.0,7.5,8.5,7.5,8.3,5.0,2024
ALUNO-1292,F,0,9,Pública,6.903162121,Agata,7.5,4.8,7.5,8.3,7.2,7.9,5.0,2024
ALUNO-1293,F,0,9,Pública,8.005023232,Topázio,8.0,9.5,7.5,8.5,6.9,8.3,5.0,2024
ALUNO-888,M,0,8,Pública,8.1942,Topázio,9.0,10.0,6.9,8.5,7.5,8.3,5.0,2024
ALUNO-1294,M,0,10,Pública,7.949366667,Ametista,9.5,10.0,7.5,7.8,6.9,7.6,5.0,2024
ALUNO-1009,M,0,9,Pública,6.395389394,Agata,8.0,6.9,2.5,7.5,6.6,6.6,5.0,2024
ALUNO-1013,M,0,8,Pública,5.783955981,Quartzo,9.0,5.7,2.5,7.8,5.0,4.7,5.0,2024
ALUNO-1295,F,0,8,Pública,8.061745455,Topázio,10.0,9.5,2.5,7.5,7.5,8.3,10.0,2024
ALUNO-1296,F,0,9,Pública,7.057422222,Ametista,9.0,8.4,2.5,6.5,7.5,8.3,5.0,2024
ALUNO-863,M,0,8,Pública,4.668434848,Quartzo,8.5,3.2,2.5,5.5,4.7,4.3,5.0,2024
ALUNO-1297,M,0,8,Pública,7.620247619,Ametista,9.5,9.8,2.5,9.3,7.5,6.8,5.0,2024
ALUNO-1014,F,0,8,Pública,6.315972727,Agata,8.5,7.9,2.5,5.3,6.9,7.0,5.0,2024
ALUNO-880,F,0,8,Pública,6.853080435,Agata,9.5,8.4,2.5,6.5,7.2,7.2,5.0,2024
ALUNO-886,F,0,8,Pública,8.4192,Topázio,9.5,10.0,8.1,8.8,7.5,8.3,5.0,2024
ALUNO-1298,M,0,8,Pública,7.577287995,Ametista,9.5,6.6,7.5,6.8,7.2,7.4,10.0,2024
ALUNO-1299,M,0,10,Pública,7.069727778,Ametista,8.5,7.6,7.5,6.5,7.2,7.1,5.0,2024
ALUNO-904,F,0,8,Pública,7.6352,Ametista,9.5,8.8,7.5,6.0,7.5,8.7,5.0,2024
ALUNO-1300,F,0,8,Pública,7.623866667,Ametista,8.5,8.8,2.5,9.0,7.5,8.6,5.0,2024
ALUNO-1301,M,0,8,Pública,5.634533333,Quartzo,9.5,2.9,2.5,7.0,7.5,6.0,5.0,2024
ALUNO-1302,M,0,8,Pública,5.758866667,Quartzo,10.0,5.4,2.5,4.0,6.3,5.0,10.0,2024
ALUNO-1303,F,0,8,Pública,8.8352,Topázio,10.0,10.0,2.5,10.0,7.5,9.2,10.0,2024
ALUNO-1304,F,0,10,Pública,7.085119935,Ametista,9.0,8.0,8.1,6.0,7.8,6.5,5.0,2024
ALUNO-1305,F,0,10,Pública,6.68522193,Agata,8.5,8.7,2.5,4.8,7.8,8.1,5.0,2024
ALUNO-1306,F,0,8,Pública,8.503033333,Topázio,9.0,10.0,8.1,9.8,7.5,7.9,5.0,2024
ALUNO-702,F,0,10,Pública,7.665116667,Ametista,9.0,9.8,2.5,9.3,7.8,7.2,5.0,2024
ALUNO-725,M,0,10,Pública,7.090077193,Ametista,7.5,7.7,7.5,7.3,7.5,6.8,5.0,2024
ALUNO-912,F,0,10,Pública,7.697103509,Ametista,9.0,9.5,7.5,7.3,8.1,6.9,5.0,2024
ALUNO-918,F,0,8,Pública,5.657357018,Quartzo,7.9,8.7,2.5,2.8,5.9,6.2,5.0,2024
ALUNO-920,F,0,9,Pública,7.74949386,Ametista,9.5,7.7,7.5,8.3,7.2,8.2,5.0,2024
ALUNO-1307,M,0,8,Pública,6.594033333,Agata,10.0,5.8,6.3,5.5,6.3,5.4,10.0,2024
ALUNO-1308,F,0,9,Pública,6.876997101,Agata,10.0,7.4,7.5,6.0,7.5,5.9,5.0,2024
ALUNO-1309,F,0,7,Pública,8.3792,Topázio,9.0,9.2,7.5,7.5,7.5,8.2,10.0,2024
ALUNO-1310,F,0,7,Pública,8.390783333,Topázio,8.5,9.4,2.5,10.0,7.8,8.2,10.0,2024
ALUNO-1311,M,0,8,Pública,6.411866667,Agata,9.0,9.2,2.5,0.0,7.5,8.4,10.0,2024
ALUNO-1312,M,0,9,Pública,7.5102,Ametista,10.0,8.3,7.5,6.5,6.3,8.3,5.0,2024
ALUNO-1313,M,0,8,Pública,8.015533333,Topázio,9.5,8.1,7.5,6.3,7.5,8.4,10.0,2024
ALUNO-1314,F,0,7,Pública,8.2398,Topázio,7.4,8.5,7.5,9.0,7.5,7.4,10.0,2024
ALUNO-1315,M,0,7,Pública,8.351066667,Topázio,6.8,8.3,7.5,9.0,7.5,8.5,10.0,2024
ALUNO-921,F,0,8,Pública,7.283820321,Ametista,8.5,8.7,7.5,6.0,7.5,7.5,5.0,2024
ALUNO-1316,F,0,9,Pública,7.59291123,Ametista,9.0,8.2,7.5,7.8,7.5,7.5,5.0,2024
ALUNO-1317,F,0,9,Pública,7.665638503,Ametista,7.5,7.1,7.5,10.0,7.5,7.5,5.0,2024
ALUNO-897,M,0,10,Pública,5.221205051,Quartzo,7.0,2.8,2.5,6.0,6.9,6.7,5.0,2024
ALUNO-908,F,0,9,Pública,6.764292246,Agata,8.5,8.1,7.5,4.8,7.2,6.8,5.0,2024
ALUNO-916,F,0,10,Pública,5.505853162,Quartzo,8.5,7.3,2.5,2.8,6.6,6.2,5.0,2024
ALUNO-924,M,0,9,Pública,6.472736096,Agata,7.0,4.6,7.5,7.0,7.2,7.4,5.0,2024
ALUNO-925,M,0,8,Pública,6.587019519,Agata,8.0,7.0,7.5,4.8,7.2,7.3,5.0,2024
ALUNO-1008,M,0,9,Pública,6.866741444,Agata,7.0,6.5,7.5,7.0,7.2,7.5,5.0,2024
ALUNO-919,M,0,10,Pública,5.799702674,Quartzo,7.0,4.7,6.3,5.3,6.9,6.5,5.0,2024
ALUNO-1318,F,0,8,Pública,6.823383155,Agata,8.5,7.7,7.5,5.0,7.2,7.3,5.0,2024
ALUNO-1003,M,0,9,Pública,7.627588889,Ametista,8.0,8.7,7.5,8.3,6.9,7.5,5.0,2024
ALUNO-1004,F,0,9,Pública,7.8012,Ametista,9.5,9.3,7.5,7.5,7.5,7.5,5.0,2024
ALUNO-1006,F,0,9,Pública,7.040088889,Ametista,8.5,8.4,7.5,5.0,7.5,7.5,5.0,2024
ALUNO-1319,M,0,9,Pública,7.201526797,Ametista,8.5,5.8,7.5,8.5,7.5,7.5,5.0,2024
ALUNO-858,M,0,9,Pública,6.917866667,Agata,9.0,6.8,2.5,8.3,7.5,7.5,5.0,2024
ALUNO-905,M,0,10,Pública,6.392582353,Agata,9.0,7.8,7.5,3.0,6.9,7.0,5.0,2024
ALUNO-907,F,0,9,Privada,7.940088889,Ametista,9.0,8.9,7.5,8.8,7.5,7.5,5.0,2024
ALUNO-1320,M,0,10,Pública,7.884533333,Ametista,9.0,9.2,7.5,8.3,7.5,7.5,5.0,2024
ALUNO-909,F,0,11,Pública,7.722033333,Ametista,10.0,8.2,7.5,8.3,6.9,7.5,5.0,2024
ALUNO-729,F,0,10,Pública,6.684533333,Agata,8.0,8.4,2.5,6.0,7.5,7.5,5.0,2024
ALUNO-1321,M,0,7,Pública,7.95295,Ametista,9.0,8.9,6.9,8.8,6.6,5.9,10.0,2024
ALUNO-1322,F,0,8,Pública,8.47795,Topázio,9.5,9.0,7.5,7.5,8.4,8.2,10.0,2024
ALUNO-1323,M,0,9,Pública,7.487366667,Ametista,10.0,9.1,7.5,7.0,6.9,6.7,5.0,2024
ALUNO-1324,M,0,9,Pública,8.33245,Topázio,10.0,10.0,7.5,8.5,7.8,8.0,5.0,2024
ALUNO-931,M,0,9,Pública,7.075466667,Ametista,7.9,8.6,2.5,8.5,7.5,6.8,5.0,2024
ALUNO-1325,M,0,8,Pública,8.982495455,Topázio,9.0,9.5,7.5,10.0,8.4,7.9,10.0,2024
ALUNO-1326,F,0,8,Pública,7.639783333,Ametista,9.0,9.3,7.5,4.5,7.8,7.2,10.0,2024
ALUNO-1327,F,0,7,Pública,8.264116667,Topázio,9.0,9.3,7.5,7.5,7.8,7.3,10.0,2024
ALUNO-1328,F,0,8,Pública,8.058866667,Topázio,8.5,8.2,7.5,10.0,7.5,7.8,5.0,2024
ALUNO-1329,M,0,8,Pública,7.98945,Ametista,9.5,10.0,7.5,6.5,6.6,6.7,10.0,2024
ALUNO-1330,F,0,8,Pública,8.944616667,Topázio,10.0,9.3,7.5,9.5,8.4,7.9,10.0,2024
ALUNO-1331,F,0,7,Pública,7.852283333,Ametista,9.0,7.3,7.5,7.3,8.4,7.2,10.0,2024
ALUNO-944,F,0,10,Pública,7.8262,Ametista,9.0,7.3,7.5,9.0,8.8,7.8,5.0,2024
ALUNO-1332,M,0,10,Pública,8.104052941,Topázio,8.5,9.4,7.5,8.3,9.4,7.7,5.0,2024
ALUNO-754,M,0,11,Pública,5.6127,Quartzo,8.5,6.3,5.6,6.3,2.5,4.8,5.0,2024
ALUNO-1333,M,0,9,Pública,8.2132,Topázio,7.5,10.0,6.3,9.3,9.4,7.8,5.0,2024
ALUNO-934,F,0,9,Pública,8.3387,Topázio,9.5,9.8,7.5,8.5,9.4,7.8,5.0,2024
ALUNO-1334,M,0,9,Pública,8.3502,Topázio,10.0,10.0,5.6,9.0,9.4,7.8,5.0,2024
ALUNO-941,F,0,9,Pública,7.7467,Ametista,8.0,9.3,5.0,8.8,8.1,7.7,5.0,2024
ALUNO-756,M,0,11,Pública,7.3617,Ametista,10.0,8.8,7.5,5.5,8.1,7.2,5.0,2024
ALUNO-1335,M,0,10,Pública,8.3217,Topázio,9.0,9.8,7.5,8.8,9.4,7.7,5.0,2024
ALUNO-773,F,0,10,Pública,6.5662,Agata,10.0,8.8,2.5,5.0,7.5,6.6,5.0,2024
ALUNO-938,M,0,10,Pública,8.005602692,Topázio,9.5,9.5,7.5,7.8,8.1,7.7,5.0,2024
ALUNO-1336,F,0,8,Pública,7.141365632,Ametista,9.5,6.2,2.5,9.5,7.5,7.8,5.0,2024
ALUNO-1337,M,0,10,Pública,6.015144444,Agata,8.0,4.7,7.5,6.0,6.9,5.7,5.0,2024
ALUNO-1338,M,0,8,Pública,6.136842857,Agata,8.0,8.7,7.5,3.0,6.9,5.3,5.0,2024
ALUNO-1339,F,0,8,Pública,7.3547,Ametista,8.5,10.0,6.9,8.8,5.0,5.3,5.0,2024
ALUNO-1340,F,0,8,Pública,8.342271429,Topázio,9.5,8.4,7.5,10.0,5.6,7.0,10.0,2024
ALUNO-1341,M,0,9,Pública,7.862906349,Ametista,10.0,9.2,7.5,10.0,5.6,6.0,5.0,2024
ALUNO-947,M,0,9,Pública,6.053509524,Agata,9.0,7.6,7.5,4.5,5.6,4.6,5.0,2024
ALUNO-1342,M,0,8,Pública,7.818580952,Ametista,9.5,9.8,7.5,9.0,7.5,5.6,5.0,2024
ALUNO-1343,F,0,7,Pública,8.8262,Topázio,8.0,10.0,7.5,9.8,6.3,8.5,10.0,2024
ALUNO-1344,F,0,8,Pública,9.3612,Topázio,8.5,10.0,7.5,10.0,8.8,9.4,10.0,2024
ALUNO-945,M,0,9,Pública,7.419580952,Ametista,9.0,9.5,2.5,8.8,7.5,6.8,5.0,2024
ALUNO-946,M,0,8,Pública,6.67772381,Agata,9.5,8.8,2.5,4.5,7.5,7.8,5.0,2024
ALUNO-1345,M,0,9,Pública,7.234012866,Ametista,8.5,9.5,7.5,6.3,6.3,6.8,5.0,2024
ALUNO-771,F,0,9,Pública,6.066009524,Agata,8.5,6.6,3.1,6.5,5.6,6.1,5.0,2024
ALUNO-1346,M,0,8,Pública,7.370104762,Ametista,9.5,8.1,7.5,5.5,6.3,6.7,10.0,2024
ALUNO-1347,M,0,9,Pública,6.153842857,Agata,8.5,8.8,2.5,5.0,5.6,6.2,5.0,2024
ALUNO-949,F,0,9,Pública,7.132342857,Ametista,9.0,8.8,7.5,6.5,6.3,6.5,5.0,2024
ALUNO-950,F,0,9,Pública,7.693461905,Ametista,9.5,9.0,7.5,7.0,6.9,8.0,5.0,2024
ALUNO-951,F,0,8,Privada,6.448342857,Agata,10.0,9.0,2.5,4.0,6.3,7.3,5.0,2024
ALUNO-1002,F,0,10,Pública,7.967866667,Ametista,9.0,7.8,7.5,9.3,7.5,8.3,5.0,2024
ALUNO-774,F,0,10,Pública,5.685771429,Quartzo,10.0,6.4,2.5,3.8,6.3,6.4,5.0,2024
ALUNO-749,M,0,10,Pública,8.337318421,Topázio,9.5,9.7,8.1,8.8,8.4,7.7,5.0,2024
ALUNO-929,F,0,9,Pública,7.724436842,Ametista,9.0,9.5,7.5,6.8,8.1,7.6,5.0,2024
ALUNO-930,M,0,9,Pública,7.929818421,Ametista,8.5,9.7,7.5,8.0,7.8,7.5,5.0,2024
ALUNO-787,M,0,10,Pública,7.73495,Ametista,9.0,9.8,7.5,7.3,7.2,7.3,5.0,2024
ALUNO-1348,M,0,8,Pública,7.960466254,Ametista,7.5,8.6,7.5,9.0,8.8,7.8,5.0,2024
ALUNO-935,M,0,10,Pública,8.3422,Topázio,9.5,10.0,7.5,8.5,8.8,7.8,5.0,2024
ALUNO-1349,M,0,10,Pública,7.855727778,Ametista,8.0,8.4,7.5,8.5,8.4,7.9,5.0,2024
ALUNO-937,F,0,9,Pública,8.3792,Topázio,10.0,10.0,9.4,7.5,8.8,7.8,5.0,2024
ALUNO-1350,F,0,10,Pública,8.33545,Topázio,8.5,10.0,8.8,8.5,8.4,7.8,5.0,2024
ALUNO-1351,M,0,9,Pública,8.186103846,Topázio,9.0,9.2,8.1,8.8,8.4,7.7,5.0,2024
ALUNO-959,M,0,9,Pública,8.379818421,Topázio,10.0,9.7,7.5,9.5,7.8,7.5,5.0,2024
ALUNO-1352,M,0,9,Pública,8.28995,Topázio,10.0,9.5,8.1,8.5,8.4,7.7,5.0,2024
ALUNO-1353,F,0,10,Pública,6.4547,Agata,8.0,9.5,7.5,3.0,6.9,6.1,5.0,2024
ALUNO-1354,F,0,10,Pública,7.353427273,Ametista,9.5,8.4,7.5,6.0,8.1,7.3,5.0,2024
ALUNO-979,M,0,9,Pública,8.035245455,Topázio,9.5,9.5,7.5,8.3,8.1,7.3,5.0,2024
ALUNO-1355,M,0,10,Pública,7.202245455,Ametista,10.0,6.5,7.5,7.0,8.1,7.2,5.0,2024
ALUNO-971,M,0,9,Pública,6.891618182,Agata,7.4,7.9,7.5,6.8,7.5,6.1,5.0,2024
ALUNO-972,M,0,9,Pública,7.537472727,Ametista,9.5,8.4,7.5,6.8,8.8,7.2,5.0,2024
ALUNO-965,F,0,10,Pública,6.137654546,Agata,9.0,6.5,7.5,2.3,8.8,6.8,5.0,2024
ALUNO-973,M,0,10,Pública,6.931836364,Agata,10.0,9.3,7.5,3.8,7.5,6.6,5.0,2024
ALUNO-1356,F,0,8,Pública,7.869588889,Ametista,9.0,9.4,7.5,5.5,8.1,7.1,10.0,2024
ALUNO-966,M,0,10,Pública,7.994336364,Ametista,9.5,8.6,7.5,9.0,8.1,7.3,5.0,2024
ALUNO-1357,M,0,9,Pública,7.1807,Ametista,8.0,7.5,7.5,6.8,8.1,7.3,5.0,2024
